_year	sex	dep	age	rate	gor
2010	2	3	8	.0000553	2
2010	2	3	8	.0000623	3
2010	2	3	8	.0000589	4
2010	2	3	8	.0000529	5
2010	2	3	8	.0000514	6
2010	2	3	8	.0000667	7
2010	2	3	8	.0000489	8
2010	2	3	8	.0000409	9
2010	2	4	8	.000044	1
2010	2	4	8	.0000658	2
2010	2	4	8	.000078	3
2010	2	4	8	.0000743	4
2010	2	4	8	.0000623	5
2010	2	4	8	.0000613	6
2010	2	4	8	.0000769	7
2010	2	4	8	.0000557	8
2010	2	4	8	.0000508	9
2010	2	5	8	.0000453	1
2010	2	5	8	.000083	2
2010	2	5	8	.0001017	3
2010	2	5	8	.0000871	4
2010	2	5	8	.0000798	5
2010	2	5	8	.0000754	6
2010	2	5	8	.0000884	7
2010	2	5	8	.0000603	8
2010	2	5	8	.0000668	9
2011	2	1	8	.000032	1
2011	2	1	8	.0000447	2
2011	2	1	8	.000045	3
2011	2	1	8	.0000432	4
2011	2	1	8	.0000444	5
2011	2	1	8	.0000416	6
2011	2	1	8	.0000514	7
2011	2	1	8	.0000346	8
2011	2	1	8	.0000292	9
2011	2	2	8	.0000344	1
2011	2	2	8	.0000448	2
2011	2	2	8	.000051	3
2011	2	2	8	.000049	4
2011	2	2	8	.000046	5
2011	2	2	8	.0000441	6
2011	2	2	8	.0000613	7
2011	2	2	8	.0000398	8
2011	2	2	8	.0000324	9
2011	2	3	8	.0000352	1
2011	2	3	8	.0000511	2
2011	2	3	8	.0000604	3
2011	2	3	8	.0000561	4
2011	2	3	8	.0000483	5
2011	2	3	8	.0000487	6
2011	2	3	8	.0000658	7
2011	2	3	8	.0000447	8
2011	2	3	8	.0000358	9
2011	2	4	8	.0000387	1
2011	2	4	8	.0000601	2
2011	2	4	8	.0000753	3
2011	2	4	8	.000071	4
2011	2	4	8	.0000565	5
2011	2	4	8	.0000575	6
2011	2	4	8	.0000746	7
2011	2	4	8	.0000505	8
2011	2	4	8	.0000448	9
2011	2	5	8	.0000386	1
2011	2	5	8	.0000744	2
2011	2	5	8	.0000961	3
2011	2	5	8	.0000824	4
2011	2	5	8	.0000717	5
2011	2	5	8	.0000696	6
2011	2	5	8	.000084	7
2011	2	5	8	.000055	8
2011	2	5	8	.0000586	9
2012	2	1	8	.000032	1
2012	2	1	8	.0000447	2
2012	2	1	8	.000045	3
2012	2	1	8	.0000432	4
2012	2	1	8	.0000444	5
2012	2	1	8	.0000416	6
2012	2	1	8	.0000514	7
2012	2	1	8	.0000346	8
2012	2	1	8	.0000292	9
2012	2	2	8	.0000344	1
2012	2	2	8	.0000448	2
2012	2	2	8	.000051	3
2012	2	2	8	.000049	4
2012	2	2	8	.000046	5
2012	2	2	8	.0000441	6
2012	2	2	8	.0000613	7
2012	2	2	8	.0000398	8
2012	2	2	8	.0000324	9
2012	2	3	8	.0000352	1
2012	2	3	8	.0000511	2
2012	2	3	8	.0000604	3
2012	2	3	8	.0000561	4
2012	2	3	8	.0000483	5
2012	2	3	8	.0000487	6
2012	2	3	8	.0000658	7
2012	2	3	8	.0000447	8
2012	2	3	8	.0000358	9
2012	2	4	8	.0000387	1
2012	2	4	8	.0000601	2
2012	2	4	8	.0000753	3
2012	2	4	8	.000071	4
2012	2	4	8	.0000565	5
2012	2	4	8	.0000575	6
2012	2	4	8	.0000746	7
2012	2	4	8	.0000505	8
2012	2	4	8	.0000448	9
2012	2	5	8	.0000386	1
2012	2	5	8	.0000744	2
2012	2	5	8	.0000961	3
2012	2	5	8	.0000824	4
2012	2	5	8	.0000717	5
2012	2	5	8	.0000696	6
2012	2	5	8	.000084	7
2012	2	5	8	.000055	8
2012	2	5	8	.0000586	9
2013	2	1	8	.000032	1
2013	2	1	8	.0000447	2
2013	2	1	8	.000045	3
2013	2	1	8	.0000432	4
2013	2	1	8	.0000444	5
2013	2	1	8	.0000416	6
2013	2	1	8	.0000514	7
2013	2	1	8	.0000346	8
2013	2	1	8	.0000292	9
2013	2	2	8	.0000344	1
2013	2	2	8	.0000448	2
2013	2	2	8	.000051	3
2013	2	2	8	.000049	4
2013	2	2	8	.000046	5
2013	2	2	8	.0000441	6
2013	2	2	8	.0000613	7
2013	2	2	8	.0000398	8
2013	2	2	8	.0000324	9
2013	2	3	8	.0000352	1
2013	2	3	8	.0000511	2
2013	2	3	8	.0000604	3
2013	2	3	8	.0000561	4
2013	2	3	8	.0000483	5
2013	2	3	8	.0000487	6
2013	2	3	8	.0000658	7
2013	2	3	8	.0000447	8
2013	2	3	8	.0000358	9
2013	2	4	8	.0000387	1
2013	2	4	8	.0000601	2
2013	2	4	8	.0000753	3
2013	2	4	8	.000071	4
2013	2	4	8	.0000565	5
2013	2	4	8	.0000575	6
2013	2	4	8	.0000746	7
2013	2	4	8	.0000505	8
2013	2	4	8	.0000448	9
2013	2	5	8	.0000386	1
2013	2	5	8	.0000744	2
2013	2	5	8	.0000961	3
2013	2	5	8	.0000824	4
2013	2	5	8	.0000717	5
2013	2	5	8	.0000696	6
2013	2	5	8	.000084	7
2013	2	5	8	.000055	8
2013	2	5	8	.0000586	9
2014	2	1	8	.000032	1
2014	2	1	8	.0000447	2
2014	2	1	8	.000045	3
2014	2	1	8	.0000432	4
2014	2	1	8	.0000444	5
2014	2	1	8	.0000416	6
2014	2	1	8	.0000514	7
2014	2	1	8	.0000346	8
2014	2	1	8	.0000292	9
2014	2	2	8	.0000344	1
2014	2	2	8	.0000448	2
2014	2	2	8	.000051	3
2014	2	2	8	.000049	4
2014	2	2	8	.000046	5
2014	2	2	8	.0000441	6
2014	2	2	8	.0000613	7
2014	2	2	8	.0000398	8
2014	2	2	8	.0000324	9
2014	2	3	8	.0000352	1
2014	2	3	8	.0000511	2
2014	2	3	8	.0000604	3
2014	2	3	8	.0000561	4
2014	2	3	8	.0000483	5
2014	2	3	8	.0000487	6
2014	2	3	8	.0000658	7
2014	2	3	8	.0000447	8
2014	2	3	8	.0000358	9
2014	2	4	8	.0000387	1
2014	2	4	8	.0000601	2
2014	2	4	8	.0000753	3
2014	2	4	8	.000071	4
2014	2	4	8	.0000565	5
2014	2	4	8	.0000575	6
2014	2	4	8	.0000746	7
2014	2	4	8	.0000505	8
2014	2	4	8	.0000448	9
2014	2	5	8	.0000386	1
2014	2	5	8	.0000744	2
2014	2	5	8	.0000961	3
2014	2	5	8	.0000824	4
2014	2	5	8	.0000717	5
2014	2	5	8	.0000696	6
2014	2	5	8	.000084	7
2014	2	5	8	.000055	8
2014	2	5	8	.0000586	9
2015	2	1	8	.000032	1
2015	2	1	8	.0000447	2
2015	2	1	8	.000045	3
2015	2	1	8	.0000432	4
2015	2	1	8	.0000444	5
2015	2	1	8	.0000416	6
2015	2	1	8	.0000514	7
2015	2	1	8	.0000346	8
2015	2	1	8	.0000292	9
2015	2	2	8	.0000344	1
2015	2	2	8	.0000448	2
2015	2	2	8	.000051	3
2015	2	2	8	.000049	4
2015	2	2	8	.000046	5
2015	2	2	8	.0000441	6
2015	2	2	8	.0000613	7
2015	2	2	8	.0000398	8
2015	2	2	8	.0000324	9
2015	2	3	8	.0000352	1
2015	2	3	8	.0000511	2
2015	2	3	8	.0000604	3
2015	2	3	8	.0000561	4
2015	2	3	8	.0000483	5
2015	2	3	8	.0000487	6
2015	2	3	8	.0000658	7
2015	2	3	8	.0000447	8
2015	2	3	8	.0000358	9
2015	2	4	8	.0000387	1
2015	2	4	8	.0000601	2
2015	2	4	8	.0000753	3
2015	2	4	8	.000071	4
2015	2	4	8	.0000565	5
2015	2	4	8	.0000575	6
2015	2	4	8	.0000746	7
2015	2	4	8	.0000505	8
2015	2	4	8	.0000448	9
2015	2	5	8	.0000386	1
2015	2	5	8	.0000744	2
2015	2	5	8	.0000961	3
2015	2	5	8	.0000824	4
2015	2	5	8	.0000717	5
2015	2	5	8	.0000696	6
2015	2	5	8	.000084	7
2015	2	5	8	.000055	8
2015	2	5	8	.0000586	9
2010	1	1	9	.0000463	1
2010	1	1	9	.0000617	2
2010	1	1	9	.0000596	3
2010	1	1	9	.0000649	4
2010	1	1	9	.0000706	5
2010	1	1	9	.0000566	6
2010	1	1	9	.000052	7
2010	1	1	9	.0000626	8
2010	1	1	9	.0000558	9
2010	1	2	9	.0000543	1
2010	1	2	9	.0000688	2
2010	1	2	9	.0000692	3
2010	1	2	9	.000076	4
2010	1	2	9	.0000676	5
2010	1	2	9	.0000684	6
2010	1	2	9	.0000615	7
2010	1	2	9	.0000669	8
2010	1	2	9	.0000664	9
2010	1	3	9	.0000643	1
2010	1	3	9	.0000791	2
2010	1	3	9	.0000853	3
2010	1	3	9	.0000883	4
2010	1	3	9	.0000715	5
2010	1	3	9	.0000773	6
2010	1	3	9	.0000727	7
2010	1	3	9	.0000749	8
2010	1	3	9	.0000748	9
2010	1	4	9	.000077	1
2010	1	4	9	.0000959	2
2010	1	4	9	.0001056	3
2010	1	4	9	.0001056	4
2010	1	4	9	.0000869	5
2010	1	4	9	.000088	6
2010	1	4	9	.0000888	7
2010	1	4	9	.0000895	8
2010	1	4	9	.0000855	9
2010	1	5	9	.0000947	1
2010	1	5	9	.0001205	2
2010	1	5	9	.0001378	3
2010	1	5	9	.0001199	4
2010	1	5	9	.0001143	5
2010	1	5	9	.0000996	6
2010	1	5	9	.0001113	7
2010	1	5	9	.0001086	8
2010	1	5	9	.0001003	9
2011	1	1	9	.0000447	1
2011	1	1	9	.0000617	2
2011	1	1	9	.0000606	3
2011	1	1	9	.0000644	4
2011	1	1	9	.0000699	5
2011	1	1	9	.0000553	6
2011	1	1	9	.0000503	7
2011	1	1	9	.0000616	8
2011	1	1	9	.0000541	9
2011	1	2	9	.0000517	1
2011	1	2	9	.0000671	2
2011	1	2	9	.0000691	3
2011	1	2	9	.0000748	4
2011	1	2	9	.0000658	5
2011	1	2	9	.0000665	6
2011	1	2	9	.0000587	7
2011	1	2	9	.0000643	8
2011	1	2	9	.0000637	9
2011	1	3	9	.0000606	1
2011	1	3	9	.0000765	2
2011	1	3	9	.0000839	3
2011	1	3	9	.000087	4
2011	1	3	9	.0000687	5
2011	1	3	9	.0000751	6
2011	1	3	9	.0000692	7
2011	1	3	9	.0000713	8
2011	1	3	9	.0000709	9
2011	1	4	9	.0000721	1
2011	1	4	9	.0000924	2
2011	1	4	9	.0001033	3
2011	1	4	9	.0001044	4
2011	1	4	9	.0000826	5
2011	1	4	9	.0000854	6
2011	1	4	9	.0000845	7
2011	1	4	9	.0000851	8
2011	1	4	9	.0000799	9
2011	1	5	9	.0000883	1
2011	1	5	9	.0001172	2
2011	1	5	9	.0001342	3
2011	1	5	9	.0001184	4
2011	1	5	9	.0001083	5
2011	1	5	9	.0000961	6
2011	1	5	9	.0001069	7
2011	1	5	9	.0001038	8
2011	1	5	9	.0000922	9
2012	1	1	9	.0000447	1
2012	1	1	9	.0000617	2
2012	1	1	9	.0000606	3
2012	1	1	9	.0000644	4
2012	1	1	9	.0000699	5
2012	1	1	9	.0000553	6
2012	1	1	9	.0000503	7
2012	1	1	9	.0000616	8
2012	1	1	9	.0000541	9
2012	1	2	9	.0000517	1
2012	1	2	9	.0000671	2
2012	1	2	9	.0000691	3
2012	1	2	9	.0000748	4
2012	1	2	9	.0000658	5
2012	1	2	9	.0000665	6
2012	1	2	9	.0000587	7
2012	1	2	9	.0000643	8
2012	1	2	9	.0000637	9
2012	1	3	9	.0000606	1
2012	1	3	9	.0000765	2
2012	1	3	9	.0000839	3
2012	1	3	9	.000087	4
2012	1	3	9	.0000687	5
2012	1	3	9	.0000751	6
2012	1	3	9	.0000692	7
2012	1	3	9	.0000713	8
2012	1	3	9	.0000709	9
2012	1	4	9	.0000721	1
2012	1	4	9	.0000924	2
2012	1	4	9	.0001033	3
2012	1	4	9	.0001044	4
2012	1	4	9	.0000826	5
2012	1	4	9	.0000854	6
2012	1	4	9	.0000845	7
2012	1	4	9	.0000851	8
2012	1	4	9	.0000799	9
2012	1	5	9	.0000883	1
2012	1	5	9	.0001172	2
2012	1	5	9	.0001342	3
2012	1	5	9	.0001184	4
2012	1	5	9	.0001083	5
2012	1	5	9	.0000961	6
2012	1	5	9	.0001069	7
2012	1	5	9	.0001038	8
2012	1	5	9	.0000922	9
2013	1	1	9	.0000447	1
2013	1	1	9	.0000617	2
2013	1	1	9	.0000606	3
2013	1	1	9	.0000644	4
2013	1	1	9	.0000699	5
2013	1	1	9	.0000553	6
2013	1	1	9	.0000503	7
2013	1	1	9	.0000616	8
2013	1	1	9	.0000541	9
2013	1	2	9	.0000517	1
2013	1	2	9	.0000671	2
2013	1	2	9	.0000691	3
2013	1	2	9	.0000748	4
2013	1	2	9	.0000658	5
2013	1	2	9	.0000665	6
2013	1	2	9	.0000587	7
2013	1	2	9	.0000643	8
2013	1	2	9	.0000637	9
2013	1	3	9	.0000606	1
2013	1	3	9	.0000765	2
2013	1	3	9	.0000839	3
2013	1	3	9	.000087	4
2013	1	3	9	.0000687	5
2013	1	3	9	.0000751	6
2013	1	3	9	.0000692	7
2013	1	3	9	.0000713	8
2013	1	3	9	.0000709	9
2013	1	4	9	.0000721	1
2013	1	4	9	.0000924	2
2013	1	4	9	.0001033	3
2013	1	4	9	.0001044	4
2013	1	4	9	.0000826	5
2013	1	4	9	.0000854	6
2013	1	4	9	.0000845	7
2013	1	4	9	.0000851	8
2013	1	4	9	.0000799	9
2013	1	5	9	.0000883	1
2013	1	5	9	.0001172	2
2013	1	5	9	.0001342	3
2013	1	5	9	.0001184	4
2013	1	5	9	.0001083	5
2013	1	5	9	.0000961	6
2013	1	5	9	.0001069	7
2013	1	5	9	.0001038	8
2013	1	5	9	.0000922	9
2014	1	1	9	.0000447	1
2014	1	1	9	.0000617	2
2014	1	1	9	.0000606	3
2014	1	1	9	.0000644	4
2014	1	1	9	.0000699	5
2014	1	1	9	.0000553	6
2014	1	1	9	.0000503	7
2014	1	1	9	.0000616	8
2014	1	1	9	.0000541	9
2014	1	2	9	.0000517	1
2014	1	2	9	.0000671	2
2014	1	2	9	.0000691	3
2014	1	2	9	.0000748	4
2014	1	2	9	.0000658	5
2014	1	2	9	.0000665	6
2014	1	2	9	.0000587	7
2014	1	2	9	.0000643	8
2014	1	2	9	.0000637	9
2014	1	3	9	.0000606	1
2014	1	3	9	.0000765	2
2014	1	3	9	.0000839	3
2014	1	3	9	.000087	4
2014	1	3	9	.0000687	5
2014	1	3	9	.0000751	6
2014	1	3	9	.0000692	7
2014	1	3	9	.0000713	8
2014	1	3	9	.0000709	9
2014	1	4	9	.0000721	1
2014	1	4	9	.0000924	2
2014	1	4	9	.0001033	3
2014	1	4	9	.0001044	4
2014	1	4	9	.0000826	5
2014	1	4	9	.0000854	6
2014	1	4	9	.0000845	7
2014	1	4	9	.0000851	8
2014	1	4	9	.0000799	9
2014	1	5	9	.0000883	1
2014	1	5	9	.0001172	2
2014	1	5	9	.0001342	3
2014	1	5	9	.0001184	4
2014	1	5	9	.0001083	5
2014	1	5	9	.0000961	6
2014	1	5	9	.0001069	7
2014	1	5	9	.0001038	8
2014	1	5	9	.0000922	9
2015	1	1	9	.0000447	1
2015	1	1	9	.0000617	2
2015	1	1	9	.0000606	3
2015	1	1	9	.0000644	4
2015	1	1	9	.0000699	5
2015	1	1	9	.0000553	6
2015	1	1	9	.0000503	7
2015	1	1	9	.0000616	8
2015	1	1	9	.0000541	9
2015	1	2	9	.0000517	1
2015	1	2	9	.0000671	2
2015	1	2	9	.0000691	3
2015	1	2	9	.0000748	4
2015	1	2	9	.0000658	5
2015	1	2	9	.0000665	6
2015	1	2	9	.0000587	7
2015	1	2	9	.0000643	8
2015	1	2	9	.0000637	9
2015	1	3	9	.0000606	1
2015	1	3	9	.0000765	2
2015	1	3	9	.0000839	3
2015	1	3	9	.000087	4
2015	1	3	9	.0000687	5
2015	1	3	9	.0000751	6
2015	1	3	9	.0000692	7
2015	1	3	9	.0000713	8
2015	1	3	9	.0000709	9
2015	1	4	9	.0000721	1
2015	1	4	9	.0000924	2
2015	1	4	9	.0001033	3
2015	1	4	9	.0001044	4
2015	1	4	9	.0000826	5
2015	1	4	9	.0000854	6
2015	1	4	9	.0000845	7
2015	1	4	9	.0000851	8
2015	1	4	9	.0000799	9
2015	1	5	9	.0000883	1
2015	1	5	9	.0001172	2
2015	1	5	9	.0001342	3
2015	1	5	9	.0001184	4
2015	1	5	9	.0001083	5
2015	1	5	9	.0000961	6
2015	1	5	9	.0001069	7
2015	1	5	9	.0001038	8
2015	1	5	9	.0000922	9
2010	2	1	9	.0000346	1
2010	2	1	9	.0000492	2
2010	2	1	9	.0000475	3
2010	2	1	9	.0000473	4
2010	2	1	9	.0000519	5
2010	2	1	9	.0000454	6
2010	2	1	9	.0000542	7
2010	2	1	9	.0000398	8
2010	2	1	9	.000037	9
2010	2	2	9	.0000383	1
2010	2	2	9	.0000494	2
2010	2	2	9	.0000536	3
2010	2	2	9	.0000535	4
2010	2	2	9	.0000533	5
2010	2	2	9	.0000487	6
2010	2	2	9	.0000647	7
2010	2	2	9	.0000461	8
2010	2	2	9	.00004	9
2010	2	3	9	.0000408	1
2010	2	3	9	.0000562	2
2010	2	3	9	.000064	3
2010	2	3	9	.0000615	4
2010	2	3	9	.0000558	5
2010	2	3	9	.0000541	6
2010	2	3	9	.0000705	7
2010	2	3	9	.0000517	8
2010	2	3	9	.0000436	9
2010	2	4	9	.0000457	1
2010	2	4	9	.000067	2
2010	2	4	9	.00008	3
2010	2	4	9	.0000776	4
2010	2	4	9	.0000656	5
2010	2	4	9	.0000645	6
2010	2	4	9	.0000815	7
2010	2	4	9	.0000591	8
2010	2	4	9	.0000541	9
2010	2	5	9	.0000474	1
2010	2	5	9	.0000845	2
2010	2	5	9	.0001043	3
2010	2	5	9	.0000909	4
2010	2	5	9	.0000839	5
2010	2	5	9	.0000794	6
2010	2	5	9	.000094	7
2010	2	5	9	.0000644	8
2010	2	5	9	.0000711	9
2011	2	1	9	.0000326	1
2011	2	1	9	.0000452	2
2011	2	1	9	.0000462	3
2011	2	1	9	.0000449	4
2011	2	1	9	.0000471	5
2011	2	1	9	.0000435	6
2011	2	1	9	.000054	7
2011	2	1	9	.0000364	8
2011	2	1	9	.0000311	9
2011	2	2	9	.0000353	1
2011	2	2	9	.0000454	2
2011	2	2	9	.0000523	3
2011	2	2	9	.000051	4
2011	2	2	9	.0000489	5
2011	2	2	9	.0000462	6
2011	2	2	9	.0000646	7
2011	2	2	9	.000042	8
2011	2	2	9	.0000346	9
2011	2	3	9	.0000364	1
2011	2	3	9	.0000519	2
2011	2	3	9	.000062	3
2011	2	3	9	.0000584	4
2011	2	3	9	.0000514	5
2011	2	3	9	.000051	6
2011	2	3	9	.0000695	7
2011	2	3	9	.0000473	8
2011	2	3	9	.0000382	9
2011	2	4	9	.0000403	1
2011	2	4	9	.0000611	2
2011	2	4	9	.0000774	3
2011	2	4	9	.000074	4
2011	2	4	9	.00006	5
2011	2	4	9	.0000603	6
2011	2	4	9	.000079	7
2011	2	4	9	.0000539	8
2011	2	4	9	.0000477	9
2011	2	5	9	.0000405	1
2011	2	5	9	.0000759	2
2011	2	5	9	.0000988	3
2011	2	5	9	.0000858	4
2011	2	5	9	.0000761	5
2011	2	5	9	.000073	6
2011	2	5	9	.0000894	7
2011	2	5	9	.000059	8
2011	2	5	9	.0000624	9
2012	2	1	9	.0000326	1
2012	2	1	9	.0000452	2
2012	2	1	9	.0000462	3
2012	2	1	9	.0000449	4
2012	2	1	9	.0000471	5
2012	2	1	9	.0000435	6
2012	2	1	9	.000054	7
2012	2	1	9	.0000364	8
2012	2	1	9	.0000311	9
2012	2	2	9	.0000353	1
2012	2	2	9	.0000454	2
2012	2	2	9	.0000523	3
2012	2	2	9	.000051	4
2012	2	2	9	.0000489	5
2012	2	2	9	.0000462	6
2012	2	2	9	.0000646	7
2012	2	2	9	.000042	8
2012	2	2	9	.0000346	9
2012	2	3	9	.0000364	1
2012	2	3	9	.0000519	2
2012	2	3	9	.000062	3
2012	2	3	9	.0000584	4
2012	2	3	9	.0000514	5
2012	2	3	9	.000051	6
2012	2	3	9	.0000695	7
2012	2	3	9	.0000473	8
2012	2	3	9	.0000382	9
2012	2	4	9	.0000403	1
2012	2	4	9	.0000611	2
2012	2	4	9	.0000774	3
2012	2	4	9	.000074	4
2012	2	4	9	.00006	5
2012	2	4	9	.0000603	6
2012	2	4	9	.000079	7
2012	2	4	9	.0000539	8
2012	2	4	9	.0000477	9
2012	2	5	9	.0000405	1
2012	2	5	9	.0000759	2
2012	2	5	9	.0000988	3
2012	2	5	9	.0000858	4
2012	2	5	9	.0000761	5
2012	2	5	9	.000073	6
2012	2	5	9	.0000894	7
2012	2	5	9	.000059	8
2012	2	5	9	.0000624	9
2013	2	1	9	.0000326	1
2013	2	1	9	.0000452	2
2013	2	1	9	.0000462	3
2013	2	1	9	.0000449	4
2013	2	1	9	.0000471	5
2013	2	1	9	.0000435	6
2013	2	1	9	.000054	7
2013	2	1	9	.0000364	8
2013	2	1	9	.0000311	9
2013	2	2	9	.0000353	1
2013	2	2	9	.0000454	2
2013	2	2	9	.0000523	3
2013	2	2	9	.000051	4
2013	2	2	9	.0000489	5
2013	2	2	9	.0000462	6
2013	2	2	9	.0000646	7
2013	2	2	9	.000042	8
2013	2	2	9	.0000346	9
2013	2	3	9	.0000364	1
2013	2	3	9	.0000519	2
2013	2	3	9	.000062	3
2013	2	3	9	.0000584	4
2013	2	3	9	.0000514	5
2013	2	3	9	.000051	6
2013	2	3	9	.0000695	7
2013	2	3	9	.0000473	8
2013	2	3	9	.0000382	9
2013	2	4	9	.0000403	1
2013	2	4	9	.0000611	2
2013	2	4	9	.0000774	3
2013	2	4	9	.000074	4
2013	2	4	9	.00006	5
2013	2	4	9	.0000603	6
2013	2	4	9	.000079	7
2013	2	4	9	.0000539	8
2013	2	4	9	.0000477	9
2013	2	5	9	.0000405	1
2013	2	5	9	.0000759	2
2013	2	5	9	.0000988	3
2013	2	5	9	.0000858	4
2013	2	5	9	.0000761	5
2013	2	5	9	.000073	6
2013	2	5	9	.0000894	7
2013	2	5	9	.000059	8
2013	2	5	9	.0000624	9
2014	2	1	9	.0000326	1
2014	2	1	9	.0000452	2
2014	2	1	9	.0000462	3
2014	2	1	9	.0000449	4
2014	2	1	9	.0000471	5
2014	2	1	9	.0000435	6
2014	2	1	9	.000054	7
2014	2	1	9	.0000364	8
2014	2	1	9	.0000311	9
2014	2	2	9	.0000353	1
2014	2	2	9	.0000454	2
2014	2	2	9	.0000523	3
2014	2	2	9	.000051	4
2014	2	2	9	.0000489	5
2014	2	2	9	.0000462	6
2014	2	2	9	.0000646	7
2014	2	2	9	.000042	8
2014	2	2	9	.0000346	9
2014	2	3	9	.0000364	1
2014	2	3	9	.0000519	2
2014	2	3	9	.000062	3
2014	2	3	9	.0000584	4
2014	2	3	9	.0000514	5
2014	2	3	9	.000051	6
2014	2	3	9	.0000695	7
2014	2	3	9	.0000473	8
2014	2	3	9	.0000382	9
2014	2	4	9	.0000403	1
2014	2	4	9	.0000611	2
2014	2	4	9	.0000774	3
2014	2	4	9	.000074	4
2014	2	4	9	.00006	5
2014	2	4	9	.0000603	6
2014	2	4	9	.000079	7
2014	2	4	9	.0000539	8
2014	2	4	9	.0000477	9
2014	2	5	9	.0000405	1
2014	2	5	9	.0000759	2
2014	2	5	9	.0000988	3
2014	2	5	9	.0000858	4
2014	2	5	9	.0000761	5
2014	2	5	9	.000073	6
2014	2	5	9	.0000894	7
2014	2	5	9	.000059	8
2014	2	5	9	.0000624	9
2015	2	1	9	.0000326	1
2015	2	1	9	.0000452	2
2015	2	1	9	.0000462	3
2015	2	1	9	.0000449	4
2015	2	1	9	.0000471	5
2015	2	1	9	.0000435	6
2015	2	1	9	.000054	7
2015	2	1	9	.0000364	8
2015	2	1	9	.0000311	9
2015	2	2	9	.0000353	1
2015	2	2	9	.0000454	2
2015	2	2	9	.0000523	3
2015	2	2	9	.000051	4
2015	2	2	9	.0000489	5
2015	2	2	9	.0000462	6
2015	2	2	9	.0000646	7
2015	2	2	9	.000042	8
2015	2	2	9	.0000346	9
2015	2	3	9	.0000364	1
2015	2	3	9	.0000519	2
2015	2	3	9	.000062	3
2015	2	3	9	.0000584	4
2015	2	3	9	.0000514	5
2015	2	3	9	.000051	6
2015	2	3	9	.0000695	7
2015	2	3	9	.0000473	8
2015	2	3	9	.0000382	9
2015	2	4	9	.0000403	1
2015	2	4	9	.0000611	2
2015	2	4	9	.0000774	3
2015	2	4	9	.000074	4
2015	2	4	9	.00006	5
2015	2	4	9	.0000603	6
2015	2	4	9	.000079	7
2015	2	4	9	.0000539	8
2015	2	4	9	.0000477	9
2015	2	5	9	.0000405	1
2015	2	5	9	.0000759	2
2015	2	5	9	.0000988	3
2015	2	5	9	.0000858	4
2015	2	5	9	.0000761	5
2015	2	5	9	.000073	6
2015	2	5	9	.0000894	7
2015	2	5	9	.000059	8
2015	2	5	9	.0000624	9
2010	1	1	10	.0000514	1
2010	1	1	10	.0000633	2
2010	1	1	10	.000059	3
2010	1	1	10	.0000705	4
2010	1	1	10	.0000787	5
2010	1	1	10	.0000632	6
2010	1	1	10	.000058	7
2010	1	1	10	.0000694	8
2010	1	1	10	.0000623	9
2010	1	2	10	.0000604	1
2010	1	2	10	.0000709	2
2010	1	2	10	.0000688	3
2010	1	2	10	.0000828	4
2010	1	2	10	.0000758	5
2010	1	2	10	.0000766	6
2010	1	2	10	.0000687	7
2010	1	2	10	.0000746	8
2010	1	2	10	.0000744	9
2010	1	3	10	.0000718	1
2010	1	3	10	.0000819	2
2010	1	3	10	.0000851	3
2010	1	3	10	.0000967	4
2010	1	3	10	.0000801	5
2010	1	3	10	.0000872	6
2010	1	3	10	.0000813	7
2010	1	3	10	.0000836	8
2010	1	3	10	.0000844	9
2010	1	4	10	.0000865	1
2010	1	4	10	.0000996	2
2010	1	4	10	.0001057	3
2010	1	4	10	.0001162	4
2010	1	4	10	.000097	5
2010	1	4	10	.0000999	6
2010	1	4	10	.0000993	7
2010	1	4	10	.0001	8
2010	1	4	10	.000097	9
2010	1	5	10	.0001069	1
2010	1	5	10	.0001256	2
2010	1	5	10	.0001381	3
2010	1	5	10	.0001326	4
2010	1	5	10	.000127	5
2010	1	5	10	.000114	6
2010	1	5	10	.0001247	7
2010	1	5	10	.0001215	8
2010	1	5	10	.0001147	9
2011	1	1	10	.0000496	1
2011	1	1	10	.0000625	2
2011	1	1	10	.0000592	3
2011	1	1	10	.0000695	4
2011	1	1	10	.0000777	5
2011	1	1	10	.0000614	6
2011	1	1	10	.000056	7
2011	1	1	10	.000068	8
2011	1	1	10	.0000602	9
2011	1	2	10	.0000575	1
2011	1	2	10	.0000683	2
2011	1	2	10	.0000677	3
2011	1	2	10	.0000811	4
2011	1	2	10	.0000735	5
2011	1	2	10	.0000742	6
2011	1	2	10	.0000654	7
2011	1	2	10	.0000714	8
2011	1	2	10	.0000712	9
2011	1	3	10	.0000678	1
2011	1	3	10	.000078	2
2011	1	3	10	.0000823	3
2011	1	3	10	.0000946	4
2011	1	3	10	.0000767	5
2011	1	3	10	.0000844	6
2011	1	3	10	.0000772	7
2011	1	3	10	.0000793	8
2011	1	3	10	.0000797	9
2011	1	4	10	.000081	1
2011	1	4	10	.0000946	2
2011	1	4	10	.0001014	3
2011	1	4	10	.0001142	4
2011	1	4	10	.0000918	5
2011	1	4	10	.0000966	6
2011	1	4	10	.0000943	7
2011	1	4	10	.0000947	8
2011	1	4	10	.0000905	9
2011	1	5	10	.0000997	1
2011	1	5	10	.0001202	2
2011	1	5	10	.000132	3
2011	1	5	10	.0001302	4
2011	1	5	10	.0001199	5
2011	1	5	10	.0001096	6
2011	1	5	10	.0001193	7
2011	1	5	10	.0001155	8
2011	1	5	10	.0001053	9
